Id,SalePrice
2735,130320.46906546794
2736,136237.89664943563
2737,133027.63019550592
2738,140000.74368910497
2739,161702.60156023633
2740,136761.30302612102
2741,139667.72748549446
2742,154832.511573712
2743,146833.5100093018
2744,156870.3104036099
2745,147029.97911177194
2746,139722.70876627273
2747,151652.46183527264
2748,138025.28485682223
2749,133496.24681065802
2750,145653.50132907557
2751,136593.4366785919
2752,183102.74279608505
2753,148481.80016383788
2754,193710.83336602864
2755,130936.29776100125
2756,101003.24706089316
2757,87548.5204637356
2758,88318.67857193433
2759,161059.6542729231
2760,117308.84433947112
2761,138893.6230381433
2762,137961.05046491814
2763,182150.33867782418
2764,148931.6196441093
2765,231282.13141439174
2766,153294.24480182506
2767,90122.76598826141
2768,136281.35348623572
2769,131075.8202726129
2770,153391.966686397
2771,124875.45942217401
2772,121895.96682879399
2773,156665.01190689116
2774,147668.99292929476
2775,116819.01924974592
2776,138635.07684369895
2777,139638.17157517732
2778,112332.94588034309
2779,121898.5072438449
2780,106853.97698839594
2781,105617.12624791464
2782,96078.26597946393
2783,105049.3162483468
2784,120742.3453994958
2785,139489.98928217601
2786,59361.29828532628
2787,109743.24011801154
2788,68668.19743508268
2789,160149.52467226086
2790,104896.24979638253
2791,111076.7237033963
2792,62602.8152489666
2793,167593.0644487011
2794,99804.09441907717
2795,125848.58963245712
2796,112369.08353955035
2797,157834.30284131717
2798,104354.37941361174
2799,131305.19604259345
2800,74381.13297417985
2801,112087.36300914256
2802,126319.72455944474
2803,164782.37384489574
2804,142088.36653586736
2805,107335.58402732632
2806,87974.3015569895
2807,153959.6588623469
2808,145113.9997472345
2809,139940.8484282782
2810,135603.37978076586
2811,152462.01689865766
2812,140264.8602578906
2813,150035.25366099222
2814,166751.73271051148
2815,117091.78956710569
2816,243806.07807343136
2817,150533.5238102468
2818,140071.29643018302
2819,168889.54035572486
2820,133370.73747370666
2821,117833.61272010276
2822,183548.10532672846
2823,266109.099954173
2824,171840.4284165385
2825,152564.85541653013
2826,146535.55199915086
2827,147629.66970027026
2828,203559.1031132814
2829,187265.7349793742
2830,233327.75801583595
2831,175844.0718833027
2832,214177.91480358844
2833,312590.6149251337
2834,207348.5405405763
2835,224982.9805865648
2836,182825.93329146708
2837,157269.82417732402
2838,158469.28215872773
2839,174570.75551284352
2840,195860.99410850395
2841,195226.8015432474
2842,215308.4290685928
2843,153307.41192946525
2844,146903.00666972357
2845,124690.92366960684
2846,194297.61128928448
2847,192977.94806328812
2848,202712.21371485837
2849,202818.7129790267
2850,256025.28710446824
2851,229290.0128765709
2852,217965.10888743377
2853,215816.28906686348
2854,141806.324229643
2855,198966.08505899902
2856,197711.4903763874
2857,183575.96750708297
2858,187249.81142116585
2859,128588.24098196387
2860,129440.39421914937
2861,125553.50527118966
2862,189893.05247292845
2863,135190.6899499838
2864,249466.7257073966
2865,135103.51657060688
2866,149855.46053018063
2867,103089.90255646173
2868,98522.72341323733
2869,114995.1816497417
2870,131010.89562407507
2871,102212.82491094913
2872,59833.241246355625
2873,114374.44927511473
2874,140108.17738982366
2875,121022.59372107984
2876,165089.87566964817
2877,143880.18642272573
2878,191550.2329615463
2879,139902.80819415374
2880,112714.77687532609
2881,165406.24112152748
2882,168235.49490295746
2883,194516.71026360305
2884,195304.6031511041
2885,184354.1616120498
2886,201731.85668724615
2887,113716.96762739775
2888,144162.31095809798
2889,63150.996686226754
2890,77707.9792391108
2891,139249.47725188208
2892,62303.73323858448
2893,91179.20028268814
2894,69231.9846798857
2895,279106.9550370963
2896,259273.52369772905
2897,191445.64564476334
2898,155377.58809294013
2899,221222.3822229733
2900,157405.27226055003
2901,196672.03960479816
2902,180990.55019122362
2903,347686.8402403325
2904,298099.39447237086
2905,105619.93818192492
2906,181321.99537274896
2907,114012.21041013427
2908,145501.6207081948
2909,154607.7301955794
2910,80431.99277862339
2911,88721.92988045339
2912,149309.47670780646
2913,84334.49280338916
2914,74411.95914851963
2915,93022.07945251571
2916,92838.50671889543
2917,168424.19897420518
2918,122383.55040186207
2919,191386.4924095483
